,name,type,formed,Search Location,stage,company,acquired,Searchfund Index,searchWebsite,companyWebsite,industry,Acquistion Location,searchers,investors,associates,Search Length,search long,search lat,acquisition lat,acquisition long,Miles Between Search and Acquisiton
267,Expedition Capital Partners  ,Indepedent Sponsor,2009-01-01,"Chicago, IL 60618, USA",Acquired,Waste Harmonics (waste consolidation),2016-05-19,1086,https://www.expedition-partners.com/,https://wasteharmonics.com/,,"Victor, NY, USA","'Michael Cotant', 'Michael Hendrie'",,,2695,-87.6244212,41.8755616,42.98038025,-77.42723826994157,525.2878553578435
268,N-Squared Growth Capital  ,Self Funded,2011-10-10,"New York, NY, United States",Acquired,AEMS Service Company,2016-06-06,206,http://www.nsquaredgc.com/,http://www.aemsserviceco.com/,,"Freehold, NJ, United States","'Sudeep Das', 'Ted Bernstein '","'Chris Hendriksen', 'Kevin Agatstein', 'Brian Douglas', 'Matthew Jarman', 'Mukund Krishna', 'Jeffrey Lampe', 'Satish Malnaik', 'Prashant Mitta', 'Tej Shah', 'Jay Sitaram'",,1701,-74.0060152,40.7127281,40.2601096,-74.2737573,34.292168329648746
269,La Salle Hill  ,Single Sponsor,2015-08-08,"Boston, MA, United States",Acquired,American Plant Maintenance,2016-06-06,169,http://www.lsh-llc.com/,http://www.apmnortheast.com/,,"Woburn, MA, United States",'Ricardo Aguirre',"'Timothy Bovard', 'Jake Nicholson', 'Jeremy Silverman'",,303,-71.0582912,42.3602534,42.4792618,-71.1522766,9.518073647994067
270,Arbela Partners  ,Traditional,2014-05-05,"Dallas, TX, United States",Acquired,Zyston,2016-06-06,192,http://www.arbelapartners.com/,https://www.zyston.com/,,"Dallas, TX, United States",'Craig Stamm',"'Andy Love', 'Brad Buser', 'B.A. Cullum'",'Ben Poynter',763,-96.7968559,32.7762719,32.7762719,-96.7968559,0.0
271,One Praetorian  ,Traditional,2013-11-11,"Chicago, IL, United States",Acquired,ComplianceLine,2016-07-01,153,website inactive: http://www.onepraetorian.com/,http://www.complianceline.com/,,"Charlotte, NC, United States","'Nick Gallo', 'Giovanni Gallo'","'Jeff Stevens', 'Paul Davies', 'Wayne Kocourek ', 'David Carver', 'Andy Love', ""Brian O'Connor"", 'Michael Grabenstein', 'Bill Williams ', 'Richard Augustyn', 'Doug Tudor ', 'Jos Stella', 'Gerald Risk', 'Jim Edmunds', 'Chris Sekula', 'Matt Estep', 'Rene Lajous', 'Rich Kelley', ""Michael F O'Connell"", 'Rafael Somoza', 'Todd Tracey', 'Ashley Giesler', 'Greg Matthews', 'Grant Schafle', 'Larry Dunn', 'Natalie Cryer', 'Brad Buser', 'B.A. Cullum', ""MK O'Connell""",,963,-87.6244212,41.8755616,35.2272086,-80.8430827,587.1783080358487
272,Big Tree Capital Partners - BTC ,Traditional,2013-05-05,"Toronto, ON, Canada",Acquired,Omatic Software,2016-07-01,40,http://www.btcpartnersllc.com/,https://www.omaticsoftware.com/,,"Charleston, SC, United States","'Daniel Kim', 'Raymond Tam'","'Jeff Stevens', 'Ashley Giesler', 'Greg Matthews', 'Grant Schafle', 'Richard Augustyn', 'Larry Dunn', 'Sandro Mina', 'Martin Steber', 'Scott Alderman'",'Rahul Sen',1153,-79.3839347,43.6534817,32.7876012,-79.9402728,751.3627595107429
273,Prometheus Health Partners  ,Traditional,2014-06-06,"New York, NY, United States",Acquired,Attainia,2016-08-08,197,inactive: http://www.phprtn.com/,https://www.attainia.com/,,"Redwood City, CA, United States",'Mike Rozenfeld',"'Robert Whitelaw', 'Rick Bruder', 'Mark Rothschild', 'Tushar Shah', 'Stephen Clearman', 'Sandro Mina', 'Martin Steber', 'Rich Kelley', 'Jim Edmunds', 'David Carver', 'Jon Altschuler', 'Robert Dahl ', 'Ashley Giesler', 'Chris Hendriksen', 'Allen Hill ', 'Daniel Krizek ', 'Andy Love', 'Casey Lynch ', 'Michael Miles', 'Jim Perry ', 'Kausik Rajgopal ', 'Andy Schoonover', 'Andy Shah ', 'Kent Weaver', 'Tom Matlack', 'Brad Brown', 'Brad Buser'",'Kishan Shah',794,-74.0060152,40.7127281,37.4863239,-122.232523,2563.0052604373986
274,Ascension Point Capital  ,Traditional,2014-05-05,"New York, NY, United States",Acquired,National Test Systems (drug screening supplies and service),2016-08-08,34,inactive: http://ascensionpointcap.com/,http://www.ntsbiz.com/about-us/,,"Deerfield Beach, FL, USA",'Andrew Panico',"'Jeff Stevens', 'Ashley Giesler', 'Sandro Mina', 'Martin Steber', 'Tushar Shah', 'Luke Barthelmess', 'Tomas Bergstrand', 'Richard Augustyn', 'Bill Egan ', 'Craig Burr ', 'Matthew Burr', 'Scott Asen', 'Peter Schober', 'Kent Weaver', 'Ted McCarthy', 'David Dodson', 'Jon Altschuler', 'Lacey Wismer', 'Michael Miles', 'Jan-Henning Woitschatzke', 'Rick Taketa', 'Ken Alston', 'Greg Matthews', 'Grant Schafle', 'Larry Dunn'",,826,-74.0060152,40.7127281,26.318342,-80.0996306,1053.955632907055
275,The Valent Capital Partners  ,Traditional,2015-09-01,"Chicago, IL, United States",Acquired,ISI Telemanagement Solutions,2016-09-01,328,http://www.valentcapitalpartners.com/t,http://www.isi-info.com/,,"Schaumburg, IL, United States",'Asim Aleem ',"'Jeff Stevens', 'Ashley Giesler', 'J.T. Fitzgerald', 'Jim Southern', 'Coley Andrews', 'David Carver', 'Jim Edmunds', 'Rich Kelley', 'Scott Alderman', 'Cregg Baumbaugh', 'Mitch Cohen', 'Richard Augustyn', 'Craig Burr ', 'Matthew Burr', 'Matt Diamond', 'David Dodson', 'Bill Egan ', 'Mark Egan ', 'Jim Johnson', 'Joe Niehaus', 'Will Thorndike', 'A.J. Wasserstein', 'Kent Weaver', 'Greg Matthews', 'Grant Schafle', 'Larry Dunn', 'Sandro Mina', 'Martin Steber', 'Brad Brown', 'Lacey Wismer', 'Andrew Hunter ', 'Peter Schober'",'John Melbourne',366,-87.6244212,41.8755616,42.0333608,-88.083406,25.98228978376549
276,MLD Capital  ,Self Funded,2016-07-01,"Austin, TX, USA",Acquired,event services,2016-09-01,1293,,,,"Texas, USA",'Sean Dehan',,,62,-97.7436995,30.2711286,31.168570000000003,-99.68300099546674,130.81611635582752
277,Fenton Avenue Capital  ,Self Funded,2014-06-06,"New York, NY, United States",Acquired,Coastal Painting Company of Florida,2016-10-01,73,http://www.fentonavenuecapital.com/,,,"Florida, USA",'Earl Gordon','Steve Ressler',,848,-74.0060152,40.7127281,27.7567667,-81.4639835,990.3976751771551
278,Maple Tree Capital  ,Self Funded,2015-10-10,"Toronto, ON, Canada",Acquired,Avanti Software Inc.,2016-10-03,607,https://www.mapletreecapital.ca,http://www.avanti.ca,,"Calgary, AB, Canada",'Amin Lalani',,,359,-79.3839347,43.6534817,51.0460954,-114.065465,1684.1082448871364
279,Galaxi Group  ,Self Funded,2014-02-02,"San Francisco, CA, United States",Acquired,City Leaf,2016-10-10,179,galaxi.group,https://cityleaf.com/,,"Oakland, CA, USA",'Rich Bronstein',,,981,-122.419906,37.7790262,37.8044557,-122.2713563,8.299027176578765
280,Anchor Light Parnters  ,Traditional,2015-07-01,"Chicago, IL, United States",Acquired,Alert Protective Services,2016-10-10,344,http://www.anchorlightllc.com/,www.alertprotective.com,,"Chicago, IL, United States",'David Silberstein ',"'Aaron Gabbart', 'Rich Kelley', 'Jim Edmunds', 'David Carver', 'Sandro Mina', 'Martin Steber', 'Paul Davies', 'Rene Lajous', 'Chris Sekula', 'Will Thorndike', 'Jim Wilder', 'Joe Niehaus', 'Will Bressman', 'Tom Cassutt', 'Bret Comolli', 'Matt Diamond', 'David Dodson', 'Jim Ellis', 'Jim Johnson', 'Peter Kelly', 'David Lazier', 'Andy Love', 'Bryan Meehan ', 'Gerald Risk', 'Kevin Taweel', 'Kent Weaver', 'Harold Mottet', 'Joel Peterson', 'Brad Buser'",'Tim Mendoza',467,-87.6244212,41.8755616,41.8755616,-87.6244212,0.0
281,Kerwood Capital Partners  ,Traditional,2014-08-08,"San Diego, CA, United States",Acquired,Blue Sky Network,2016-10-16,92,http://www.kerwoodcp.com/,http://blueskynetwork.com/,,"San Diego, CA, United States","'Gregoire Demory', 'Kambiz Aghili'","'J.T. Fitzgerald', 'Jay Ferst', 'Dom Ferst', 'Jim Southern', 'Coley Andrews', 'Sandro Mina', 'Martin Steber', 'Paul Davies', 'Rene Lajous', 'Chris Sekula', 'Andy Love', 'Robert Whitelaw', 'Rick Bruder', 'Mark Rothschild', 'Ken Bowdon', 'Rich Kelley', 'Jim Edmunds', 'David Carver', 'Todd Tracey', 'Craig Jones', 'Allen Hill ', 'Bob Oster ', 'David Dodson', 'Jim Johnson', 'Matt Diamond', 'Ted McCarthy', 'Bill Egan ', 'Mark Egan ', 'Bruno Demory ', 'Kent Weaver', 'Richard Augustyn', 'Larry Dunn', 'Brad Brown', 'Brad Buser'","'David Stevens', 'Elaine Poon', 'Andrew Feng', 'Jean Paul Destarac'",800,-117.1627728,32.7174202,32.7174202,-117.1627728,0.0
282,Lyndhurst Capital  ,Self Funded,2014-04-04,"Marshalltown, IA, United States",Acquired,American Color Labs of Austin,2016-10-25,71,http://www.lyndhurstcap.com/home.html,http://www.aclaustin.com/,,"Austin, TX, United States",'Andrew Mondi',,,935,-92.9123388,42.0442545,30.2711286,-97.7436995,856.5357987965994
283,Cornerstone Continuity Partners  ,Traditional,2014-06-06,"Atlanta, GA, United States",Acquired,MST Services,2016-10-28,75,http://www.cornerstonecontinuity.com/,http://www.mstservices.com,,"Mount Pleasant, SC, United States","'Josh Glade', 'Logan Greenspan'","'Jeff Stevens', 'Ashley Giesler', 'Paul Davies', 'Rene Lajous', 'Chris Sekula', 'Lacey Wismer', 'Mark Rothschild', 'Robert Whitelaw', 'Rick Bruder', ""MK O'Connell"", ""Michael F O'Connell"", 'Sandro Mina', 'Martin Steber', 'Rich Kelley', 'Jim Edmunds', 'David Carver', 'Nurit Amdur ', 'Rick Amdur ', 'Scott Asen', 'Richard Augustyn', 'Tomas Bergstrand', 'Craig Burr ', 'Matthew Burr', 'Bill Egan ', 'Mark Egan ', 'Andy Love', 'Ted McCarthy', 'Joe Niehaus', 'Will Thorndike', 'Kent Weaver', 'Steven Wheelwright', 'Harold Mottet', 'Greg Matthews', 'Grant Schafle', 'Larry Dunn', 'Andrew Hunter ', 'Brad Buser'",,875,-84.3902644,33.7489924,32.7940651,-79.8625851,269.72029922389424
284,Four Pillars  ,Self Funded,2014-12-01,"Kansas City, MO",Acquired,"Southwest Steel Fabrication, LLC",2016-11-01,641,www.fourpillarsinvestors.com,http://www.fourpillarsinvestors.com/,,"Kansas City, MO, United States",'Nick McLean',,,701,-94.5781416,39.100105,39.100105,-94.5781416,0.0
285,Horizon View Capital  ,Traditional,2014-10-01,"Highland, Utah",Acquired,Light Wave Dental,2016-11-01,251,http://www.horizonviewcapital.com/,www.lightwavedental.com,,"Fredericksburg, VA, United States",'Justin Jory',"'Aaron Gabbart', 'Greg Warnock ', 'Kevin Taweel', 'Jim Ellis', 'Bret Comolli', 'Gerald Risk', 'Sandro Mina', 'Martin Steber', 'Bill Egan ', 'Mark Egan ', 'Craig Burr ', 'Matthew Burr', ""MK O'Connell"", ""Michael F O'Connell"", 'Kent Weaver', 'Gary Williams ', 'Ben Peterson ', 'Ted McCarthy', 'Joe Niehaus', 'Will Thorndike', 'Jim Southern', 'Coley Andrews', 'Joel Peterson'",,762,-111.792162,40.4190328,38.3031837,-77.4605399,1828.2963789296098
286,Jacmel Growth Partners  ,Single Sponsor,2015-08-08,"Brooklyn, NY, United States",Acquired,"CSA Service Solutions, LLC (renamed EMSAR)",2016-11-01,186,http://jacmelgp.com/,https://www.csa-service.com/,,"Austin, TX, USA",'Nick Jean-Baptiste',"'Joel Peterson', 'Aaron Gabbart', 'Khary Robinson'",,451,-73.9497211,40.6526006,30.2711286,-97.7436995,1512.078789473364
287,Gemini Investors - EIR David Kemp  ,Single Sponsor,2014-11-02,"Boston, MA, United States",Acquired,Les Trois Petits Cochons,2016-11-03,172,http://www.gemini-investors.com/,http://3pigs.com/,,"Brooklyn, NY, United States",'David Kemp','James Goodman',,732,-71.0582912,42.3602534,40.6526006,-73.9497211,190.5170997436305
288,"McCombie Group, LLC  ",Self Funded,2010-01-01,"Miami, FL, United States",Acquired,Atlantic Tractor,2016-11-11,779,http://www.mccombiegroup.com,http://www.atlantictractors.com/default.htm,,"Oxford, PA, USA","'David McCombie', 'Jay Lipsey'","'Michael Xu', 'Juan Vergara Fuenmayor', 'David Spigelman '",,2506,-80.19362,25.7741728,33.583652,-85.9424522315373,640.1988029158907
289,Piyush Pandey search fund  ,Traditional,2013-03-01,"Fremont, CA, United States",Acquired,GreyHeller LLC (now Appsian),2016-12-01,461,https://www.proceranetworks.com/,http://www.appsian.com/,,"San Francisco, CA, United States",'Piyush Pandey ',"'Tom Cassutt', 'David Lazier', 'Rich Kelley', 'Jim Edmunds', 'David Carver', 'Gerald Risk', 'Jim Ellis', 'Kevin Taweel', 'Bret Comolli', 'Sumit Garg', 'Doug Tudor ', 'Brandon Cope ', 'Sandro Mina', 'Martin Steber'",,1371,-121.988571,37.5482697,37.7790262,-122.419906,28.47418593998921
290,Heritage Holding  ,Self Funded,2015-02-02,"Boston, MA, United States",Acquired,Maicom,2016-12-15,94,http://www.heritage-holding.com/,http://www.maicomllc.com,,"North Andover, MA, USA","'Ross Porter', 'Alexandre de Pfyffer'","'Tim Rooney ', 'Juan Serrano ', 'Zach Golub '",,682,-71.0582912,42.3602534,42.6839894,-71.1127065,22.539009627723125
291,N Capital  ,Traditional,2015-01-01,"Madrid, Spain",Acquired,CERMER,2016-12-16,148,http://www.ncapital.es/,http://www.cermer.com,,"Villarreal, Spain",'Nuo Arroyo',"'Fernando Herrero ', 'Ignacio Izquierdo Saugar', 'Richard Vaughan ', 'Luis Camilleri Terrer', 'Jorge Maortua ', 'Stephane Metral ', 'Jorge Zubiaga Urrestarazu', 'Juan Antonio Gmez Bul ', 'Jaime Carvajal y Urquijo ', 'Carlos Cirvide ', 'Gonzalo Artiach Louit ', 'Marisol Quintero ', 'Maurice Locher ', 'Manuel Jess Garca ', 'Juan Enrique Bleda ', 'Juan Manuel Martnez Galn ', 'Lina Ramrez ', 'Enrique Chamorro', 'Francisco lvarez ', 'Alejandra Pastor-Peris ', 'Jaime Prez Guitin ', 'Iigo Guinea Olbarri ', 'Pilar Pamies '",,715,-3.7035825,40.4167047,40.1473261,-3.904923,21.42527649748497
292,"Tesseract Investors, LLC  ",Traditional,2016-01-01,"Baltimore, MD, USA",Acquired,Mobile Sweep (property maintenance services),2017-01-01,983,,http://www.mobilesweepinc.com/,,"Baltimore, MD, USA","'Sunny Kanneganti', 'Kevin Dinh'",,,366,-76.610759,39.2908816,39.2908816,-76.610759,0.0
293,Greenwich Point Capital  ,Traditional,2015-06-06,"New York, NY, United States",Acquired,Morningside Transalations,2017-01-01,163,http://www.greenwichpointcap.com/,http://www.morningtrans.com,,"New York City, NY, United States","'Thomas Klein', 'Roland Lessard'","'Jim Southern', 'Coley Andrews', 'Jeff Stevens', 'Ashley Giesler', 'Scott Alderman', 'Cregg Baumbaugh', 'Mitch Cohen', 'Gerald Risk', 'Will Thorndike', 'Joe Niehaus', 'Jim Johnson', 'Matt Diamond', 'Richard Augustyn', 'Larry Dunn', 'Kent Weaver', 'Greg Matthews', 'Grant Schafle'",'Gordon Crenshaw',575,-74.0060152,40.7127281,40.7127281,-74.0060152,0.0
294,Taqia Capital  ,Traditional,2015-01-01,"São Paulo - SP, Brasil",Acquired,IS Logística,2017-01-01,367,inactive: http://www.taqia.com.br/en/,http://islogistica.com.br/,,"São Paulo, Brazil","'Marcelo Novaes ', 'Andre Freire'","'Gerald Risk', 'Aaron Gabbart', 'Peter Kelly', 'Jeff Stevens', 'Jim Southern', 'Tom Cassutt', 'David Lazier', 'Ashley Giesler', 'Coley Andrews', 'Greg Matthews', 'Grant Schafle', 'Angel Alvarez Cadavieco', 'Guillermo Zambrano', 'Sandro Mina', 'Martin Steber'",,731,-46.6333824,-23.5506507,-23.5506507,-46.6333824,0.0
295,Roman Road Ventures  ,Traditional,2014-06-06,"Austin, TX, United States",Acquired,eRequester (now Fraxion),2017-01-01,189,inactive: http://www.romanroadcapital.com/,http://www.erequester.com,,"Seattle, Washington, United States",'Benjamin Litjen',"'Jim Southern', 'Coley Andrews', 'Scott Alderman', 'Cregg Baumbaugh', 'Mitch Cohen', 'Rich Kelley', 'David Carver', 'Jim Edmunds', 'Kent Weaver', 'James Donovan ', 'Roy Richards Jr. ', 'Jim Johnson', 'Matt Diamond', 'David Dodson', 'Blake Winchell ', 'Paul Davies', 'Rene Lajous', 'Lacey Wismer', 'Andrew Hunter ', 'Brett Byers ', 'Peter Schober'",,940,-97.7436995,30.2711286,47.6038321,-122.3300624,1769.13435077455
296,Discover Capital  ,Traditional,2014-04-25,"Arvada, CO, United States",Acquired,,2017-01-01,12,www.discovercapital.net,,,,'Kelly Bianucci',"'Tomas Bergstrand', 'Tom Cassutt', 'Paul Davies', 'Rene Lajous', 'Matt Diamond', 'Peter Francis ', 'Jim Johnson', 'David Lazier', 'Andy Love', 'Tim Ludwig', 'Jim Southern', 'Coley Andrews', 'John Patrick Quann ', 'Sandro Mina', 'Martin Steber', 'Elliot Sainer', 'David Carver', 'Rich Kelley', 'Jim Edmunds', 'Kent Weaver', 'Brad Buser'",'Ayu Djaputra',982,-105.0811573,39.8005505,NaN,NaN,NaN
297,Amergent Capital  ,Traditional,2014-07-07,"Santo Domingo, Santo Domingo Province, Dominican Republic",Acquired,Contact Centers Dominicana (CCD),2017-01-01,47,http://www.amergentcap.com/,http://ccd.com.do/,,"Santo Domingo, Distrito Nacional, Dominican Republic",'Kalil Diaz',"'Jim Southern', 'Tom Matlack', 'Scott Alderman', 'Maurice Pinto ', 'Coley Andrews', 'Jeff Stevens', 'Ashley Giesler', 'Greg Matthews', 'Grant Schafle', 'Sandro Mina', 'Martin Steber'","'Elsie Yau', 'Jiou Yu'",909,NaN,NaN,18.4801972,-69.942111,NaN
298,Lia Majid search fund  ,Single Sponsor,2015-07-01,"Chicago, IL, United States",Acquired,Acorn Legal Solutions,2017-01-01,608,,http://acornls.com/,,"Chicago, IL, United States",'Lia Majid',"'Timothy Bovard', 'Jeremy Silverman', 'Jake Nicholson', 'Andrea Gonzalez Corleto'",,550,-87.6244212,41.8755616,41.8755616,-87.6244212,0.0
299,Ashlar Capital  ,Traditional,2015-01-01,"Palo Alto, CA, United States",Acquired,EPIX ANESTHESIA,2017-01-01,797,https://www.ashlarcap.com,https://epixanesthesia.com,,"Peachtree Corners, GA, United States","'Ian McKelvie', 'Scott Freishtat'",,,731,-122.1598465,37.4443293,33.9701009,-84.2215869,2127.642081822314
300,Oxfield Capital  ,Self Funded,2016-01-01,"Washington, D.C., DC, United States",Acquired,Frontline Data Solutions,2017-01-01,116,inactive: http://www.oxfieldcapital.com/,http://www.fldata.com/,,"Houston, TX, United States",'Ren Lu You',,,366,-77.0365427,38.8950368,29.7589382,-95.3676974,1218.1786977094864
301,Maximus Capital Partners  ,Traditional,2014-07-07,"McLean, VA, United States",Acquired,Circle of Life Homecare,2017-01-15,39,http://www.maximus-capital-partners.com/,https://www.circleoflifehc.com/,,"Minneapolis, MN, USA",'Himmat Singh',"'Scott Asen', 'Richard Augustyn', 'Jon Altschuler', 'Craig Burr ', 'Matthew Burr', 'David Dodson', 'Bill Egan ', 'Mark Egan ', 'Peter Schober', 'Kent Weaver', ""MK O'Connell"", ""Michael F O'Connell"", 'Will Stevenson', 'Jeff Stevens', 'Tushar Shah', 'Jim Edmunds', 'Rich Kelley', 'David Carver', 'Howard Stevenson ', 'Ashley Giesler', 'Greg Matthews', 'Grant Schafle', 'Larry Dunn'",,923,-77.16706245352789,38.9317403,44.9772995,-93.2654692,924.4044718896035
302,"Mariner Street, LLC  ",Self Funded,2016-05-01,"Buffalo, NY, United States",Acquired,American Fence Company,2017-02-01,529,http://www.marinerstreet.com,http://americanfencecowny.com,,"Tonawanda, NY, United States","'Chris LaFleur ', 'Andrew Olsen'",'Matthew Brady',,276,-78.8783922,42.8867166,42.993581500000005,-78.88190435163935,7.3857981269871225
303,Olmo Capital  ,Traditional,2015-06-06,"Monterrey, Mexico",Acquired,IRESA (2/2017) & BASAL Almacenamiento y Logística (10/2018),2017-02-01,211,http://olmo.capital/,http://www.iresa.com.mx/,,"Mexico City, Mexico","'Alejandro Gonzalez', 'Mario Coronado'","'Jeff Stevens', 'Tom Cassutt', 'David Lazier', 'Ashley Giesler', 'Greg Matthews', 'Grant Schafle', 'Sandro Mina', 'Martin Steber', ""MK O'Connell"", ""Michael F O'Connell""","'Adrian Garza ', 'Adrian Garza'",606,-100.315258,25.6802019,19.4326296,-99.1331785,438.19647596512806
304,"Graham Street Capital, LLC  ",Self Funded,2010-05-10,"Seattle, WA, United States",Acquired,Caravel Gourmet Sea Salts,2017-02-01,544,http://www.grahamstreetcapital.com/,,,"Seattle, WA, United States",'Paul Springer',"'Andy Wattula ', 'Ethan Rudin ', 'Ed McGovern ', 'Jaime Kiehn ', 'David Carver', 'Jim Edmunds', 'Rich Kelley'",,2459,-122.3300624,47.6038321,47.6038321,-122.3300624,0.0
305,"Featherstone Holdings, LLC  ",Traditional,2011-03-01,"Salt Lake City, UT, USA",Acquired,Recovery Help (Mobile Telehealth Recovery Programs),2017-03-01,957,,https://www.recoveryhelp.com/,,"Salt Lake City, UT, USA",'Bradley Fisher ',,,2192,-111.8867975,40.7596198,40.7596198,-111.8867975,0.0
306,Cub Investments  ,Self Funded,2016-11-01,"San Francisco, CA, United States",Acquired,The Wright Gardner,2017-03-01,592,http://www.cubinvestments.com/,http://thewrightgardner.com/,,"1162 Folsom Street San Francisco, California 94103","'Nick Haschka', 'Anu Sharma '",,,120,-122.419906,37.7790262,37.77581175,-122.40949942772173,0.610171772458432
307,Granite Capital  Northwestern University - Kellogg School of Management,Single Sponsor,2016-09-01,"Boston, MA, United States",Acquired,SBC Management,2017-03-01,162,http://www.gemini-investors.com/,,,"Los Angeles, CA, United States",'Raymond Fan',"'James Goodman', 'Sumit Garg'",,181,-71.0582912,42.3602534,34.0536909,-118.242766,2590.813321218691
308,Castle Capital  ,Traditional,2015-04-04,"Los Angeles, CA, United States",Acquired,Tire Disposal & Recycling (TDR),2017-03-01,144,http://castle-capital.com/,http://www.tiredisposal-recycling.com/,,"Portland, OR, United States",'Chandos Mahon',"'Andy Love', 'Ashley Giesler', 'Bret Comolli', 'Coley Andrews', 'David Carver', 'David Dodson', 'Doug Tudor ', 'Gerald Risk', 'Jeff Stevens', 'Jim Edmunds', 'Jim Ellis', 'Jim Johnson', 'Jim Southern', 'Kevin Taweel', 'Larry Dunn', 'Paul Davies', 'Matt Diamond', 'Rene Lajous', 'Rich Kelley', 'Richard Augustyn', 'Will Thorndike', 'Susan Pohlmeyer', 'Greg Matthews', 'Grant Schafle', 'Scott Alderman', 'Brad Buser'",,697,-118.242766,34.0536909,45.5202471,-122.6741949,826.1090577738885
